latitude,longitude,sample_date,satellite_date,precip_3d_mm,wind_speed_ms,solar_rad_wm2
35.0218019692692,-120.22699605917632,2019-08-27,2019-07-01,0.02,2.56,8.8375
35.12000029266818,-78.72706112957255,2019-08-12,2019-06-30,0.31,2.46,7.7429
38.70408302819427,-75.07568164094785,2019-08-14,2019-06-30,14.670000000000002,3.97,7.925
41.51217070289444,-73.47616642026838,2019-08-13,2019-06-30,4.88,0.14,7.1261
35.12000029266818,-78.72656171025456,2019-08-12,2019-06-30,0.31,2.46,7.7429
37.995487279791185,-97.36323633099896,2019-09-09,2019-06-29,0.56,2.89,8.2121
37.61430102623736,-97.62981031017608,2019-08-12,2019-06-29,0.19,2.7,8.2121
42.22127032971657,-109.35550257222684,2019-08-08,2019-06-29,0.7,3.74,9.0708
37.56845254920584,-97.36165780922605,2019-09-09,2019-06-29,0.19,2.7,8.2121
40.040560336832,-77.26777571882184,2019-08-13,2019-06-28,9.740000000000002,0.51,7.3649
47.165334295533114,-89.65666562145056,2019-08-22,2019-06-28,6.5600000000000005,1.24,7.3598
47.51316647320715,-90.14866499528355,2019-08-24,2019-06-28,3.6700000000000004,1.78,7.6922
43.71666554079806,-78.02666566800674,2019-08-13,2019-06-28,10.489999999999998,1.21,5.3506
40.03932962494126,-77.27036199743284,2019-08-13,2019-06-28,9.740000000000002,0.51,7.3649
41.80488839154789,-76.65917977064333,2019-08-13,2019-06-28,2.2399999999999998,0.16,7.367
39.74693745066471,-87.07597872317297,2019-08-05,2019-06-27,6.68,0.79,7.1131
38.76866864785238,-75.31788217376682,2019-08-07,2019-06-27,1.03,1.52,8.0035
38.77848312927101,-75.30981565996113,2019-08-07,2019-06-27,0.76,1.99,8.0035
38.83044949294787,-75.24813291508882,2019-08-07,2019-06-27,0.76,1.99,8.0035
38.70408302819427,-75.07568164094785,2019-08-14,2019-06-27,3.1799999999999997,1.79,8.0035
42.22127032971657,-109.35550257222684,2019-08-08,2019-06-27,0.6499999999999999,3.32,8.8133
37.61430102623736,-97.62981031017608,2019-08-12,2019-06-27,0.37,4.64,8.0736
38.847599195599415,-97.58813555173056,2019-08-07,2019-06-27,9.959999999999999,4.95,7.5211
41.51217070289444,-73.47616642026838,2019-08-13,2019-06-27,14.03,0.12,8.1943
41.55087570003835,-86.36162627530989,2019-08-13,2019-06-27,13.53,1.25,7.4695
38.76881579818715,-75.19656787050677,2019-08-07,2019-06-27,0.76,1.99,8.0035
41.890784055140415,-105.72559365517448,2019-08-23,2019-06-26,13.56,3.04,6.6456
43.71666554079806,-78.02666566800674,2019-08-13,2019-06-26,10.94,3.49,7.4105
46.77485081628286,-86.55403202666503,2019-08-21,2019-06-25,14.34,3.73,6.9072
39.74693745066471,-87.07597872317297,2019-08-05,2019-06-25,17.23,2.06,8.417
38.30700007938491,-121.79399997407512,2019-08-21,2019-06-24,0.0,2.86,7.8811
38.23989952673266,-121.5650028394754,2019-08-21,2019-06-24,0.0,3.83,7.8811
37.61430102623736,-97.62981031017608,2019-08-05,2019-06-24,45.94,2.71,8.7221
38.847599195599415,-97.58813555173056,2019-08-07,2019-06-24,58.29,3.33,8.6952
37.949500570626995,-121.18199727269176,2019-08-20,2019-06-24,0.0,2.67,7.9464
38.78499787591009,-121.65299873966411,2019-08-22,2019-06-24,0.0,1.56,7.8811
38.812100292112945,-121.7740009058504,2019-08-22,2019-06-24,0.0,1.56,7.8811
39.18530029568004,-121.7040019375134,2019-08-22,2019-06-24,0.0,1.56,8.3549
39.30920087755109,-121.59499921226194,2019-08-22,2019-06-24,0.0,1.8,8.3549
38.93530079511859,-121.40799789138356,2019-08-22,2019-06-24,0.0,1.94,7.8811
38.59009948706608,-121.73100179439204,2019-08-22,2019-06-24,0.0,2.86,7.8811
38.11560208486785,-121.49400503250244,2019-08-20,2019-06-24,0.0,2.67,7.8811
37.96739940225552,-121.46399528241274,2019-08-20,2019-06-24,0.0,2.67,7.9464
39.47231925318719,-95.7427053670546,2019-08-27,2019-06-24,92.93,3.23,8.5186
39.05775216914727,-95.7307326807261,2019-08-27,2019-06-24,104.28,3.23,8.5186
39.011952742227336,-95.61955391416052,2019-08-26,2019-06-24,104.28,3.23,8.5186
38.29959797163619,-121.383004629979,2019-08-21,2019-06-24,0.0,2.2,7.8811
39.686240167125206,-95.52114601301204,2019-08-27,2019-06-24,92.93,3.23,8.5186
37.81890241897367,-121.35800245037235,2019-08-20,2019-06-24,0.0,2.67,7.9464
38.16019755450337,-121.20600061366248,2019-08-20,2019-06-24,0.0,2.67,7.8811
41.524999536625195,-81.70783195166845,2019-08-09,2019-06-24,14.41,3.35,5.1377
38.3067994198375,-121.69300133521456,2019-08-22,2019-06-24,0.0,2.86,7.8811
37.77049887703852,-121.29199883657924,2019-08-20,2019-06-24,0.0,2.67,7.9464
42.791665159170186,-79.20916575816796,2019-08-11,2019-06-23,20.76,1.15,8.538
46.77485081628286,-86.55403202666503,2019-08-21,2019-06-23,0.57,2.65,4.6349
38.76881579818715,-75.19656787050677,2019-08-07,2019-06-22,23.060000000000002,3.9,7.7105
44.76166479087521,-82.78333145295117,2019-08-05,2019-06-22,3.2600000000000002,1.83,8.4168
38.76866864785238,-75.31788217376682,2019-08-07,2019-06-22,23.959999999999997,2.66,7.7105
45.27833191173588,-82.45166797569692,2019-08-05,2019-06-22,2.01,2.09,8.1674
38.77848312927101,-75.30981565996113,2019-08-07,2019-06-22,23.060000000000002,3.9,7.7105
38.83044949294787,-75.24813291508882,2019-08-07,2019-06-22,23.060000000000002,3.9,7.7105
38.760499574722466,-75.20283290748687,2019-08-07,2019-06-22,23.060000000000002,3.9,7.7105
45.45000284319249,-82.91499978885733,2019-08-05,2019-06-22,1.03,1.5,8.1674
43.05638861141012,-86.646388927684,2019-08-02,2019-06-22,17.68,3.97,8.2538
41.51217070289444,-73.47616642026838,2019-08-06,2019-06-22,10.88,0.15,7.7822
42.02737969771062,-78.96709008017848,2019-08-08,2019-06-21,55.62,0.03,5.8342
42.13621297712208,-106.88880367417846,2019-07-31,2019-06-21,5.820000000000001,3.86,7.5691
42.791665159170186,-79.20916575816796,2019-08-11,2019-06-21,22.29,2.74,7.7662
41.977776657592095,-81.75694449067112,2019-08-09,2019-06-21,22.54,4.47,8.1365
41.78833174933644,-81.94499815939808,2019-08-09,2019-06-21,22.54,4.47,8.1365
41.93500050118639,-81.4783309386497,2019-08-09,2019-06-21,26.06,4.4,8.1365
34.729998396331695,-77.44000403791014,2019-08-22,2019-06-20,6.92,5.23,7.5379
35.13000205633106,-78.72208923189797,2019-08-02,2019-06-20,6.16,3.82,6.7867
38.558453246889776,-75.56787721522721,2019-08-22,2019-06-20,37.96,3.53,6.9667
35.55000032545407,-78.0199948528308,2019-08-16,2019-06-20,16.46,3.9,6.7867
38.77848312927101,-75.30981565996113,2019-08-07,2019-06-20,57.199999999999996,3.95,6.9667
38.5596304495679,-75.56655286221434,2019-08-22,2019-06-20,37.96,3.53,6.9667
38.760499574722466,-75.20283290748687,2019-08-07,2019-06-20,57.199999999999996,3.95,6.9667
38.76866864785238,-75.31788217376682,2019-08-07,2019-06-20,55.980000000000004,3.11,6.9667
35.13000205633106,-78.72283390177388,2019-08-02,2019-06-20,6.16,3.82,6.7867
38.83044949294787,-75.24813291508882,2019-08-07,2019-06-20,57.199999999999996,3.95,6.9667
39.74693745066471,-87.07597872317297,2019-08-05,2019-06-20,34.09,2.61,4.8278
38.76881579818715,-75.19656787050677,2019-08-07,2019-06-20,57.199999999999996,3.95,6.9667
42.13621297712208,-106.88880367417846,2019-07-31,2019-06-19,10.100000000000001,4.8,8.005
45.45000284319249,-82.91499978885733,2019-08-05,2019-06-19,2.85,0.88,5.2193
45.27833191173588,-82.45166797569692,2019-08-05,2019-06-19,3.19,1.19,5.2193
35.13000205633106,-78.72208923189797,2019-08-02,2019-06-18,1.48,2.55,7.0843
35.13000205633106,-78.72283390177388,2019-08-02,2019-06-18,1.48,2.55,7.0843
36.03000025835226,-78.72000237260494,2019-08-07,2019-06-18,2.36,0.25,5.3945
44.76166479087521,-82.78333145295117,2019-08-05,2019-06-17,15.12,0.64,6.6283
38.847599195599415,-97.58813555173056,2019-08-07,2019-06-17,8.94,1.46,7.5996
37.61430102623736,-97.62981031017608,2019-08-05,2019-06-17,33.07,1.68,7.9769
38.70408302819427,-75.07568164094785,2019-07-31,2019-06-17,6.79,2.34,6.9874
38.0494691571442,-99.82700114055416,2019-08-19,2019-06-17,10.91,1.78,6.0893
45.27833191173588,-82.45166797569692,2019-08-05,2019-06-17,12.6,1.17,7.9195
45.45000284319249,-82.91499978885733,2019-08-05,2019-06-17,14.040000000000001,0.97,7.9195
36.338601264958086,-119.45700294836831,2019-08-14,2019-06-16,0.03,1.6,8.4799
36.15290200158733,-119.31700055259334,2019-08-14,2019-06-16,0.02,2.07,8.4799
36.3558981179444,-119.27900009341587,2019-08-14,2019-06-16,0.03,1.6,8.4799
37.436298171284854,-120.03600384285512,2019-08-13,2019-06-16,0.03,1.25,8.682
41.51217070289444,-73.47616642026838,2019-08-06,2019-06-15,12.950000000000001,0.14,7.6217
36.2299998588014,-76.69000107712475,2019-08-13,2019-06-15,6.89,2.08,8.1926
39.78722096958154,-76.91610871424183,2019-08-07,2019-06-15,20.94,1.31,6.6499
41.10142060935627,-76.66107042949,2019-08-06,2019-06-15,16.259999999999998,0.06,5.6455
41.108171688351185,-76.66275151058714,2019-08-06,2019-06-15,16.259999999999998,0.06,5.6455
38.70408302819427,-75.07568164094785,2019-07-31,2019-06-15,11.100000000000001,5.69,8.1996
40.40585881333241,-76.08000051211442,2019-08-20,2019-06-15,16.42,0.28,4.8437
36.04999932657696,-76.67999931346188,2019-08-13,2019-06-15,6.89,2.08,8.1926
40.38381747682523,-76.04019857611135,2019-08-27,2019-06-15,16.42,0.28,4.8437
39.80533829716168,-76.88722265761761,2019-08-07,2019-06-15,20.94,1.31,6.6499
37.61430102623736,-97.62981031017608,2019-08-05,2019-06-14,16.39,4.91,6.1939
39.011952742227336,-95.61955391416052,2019-08-19,2019-06-14,14.66,4.87,5.4151
37.263900406356534,-120.90599675388768,2019-07-24,2019-06-14,0.02,2.79,8.6328
39.826407549639214,-95.528735403005,2019-08-19,2019-06-14,16.12,4.64,5.4151
44.76166479087521,-82.78333145295117,2019-08-05,2019-06-14,25.08,6.38,5.5358
41.14124038176354,-81.16138249487182,2019-08-06,2019-06-14,19.590000000000003,1.11,7.7885
39.67322851025124,-95.51803356047674,2019-08-19,2019-06-14,15.850000000000001,4.72,5.4151
34.9261141197633,-104.66028319979888,2019-08-08,2019-06-13,0.15000000000000002,5.33,6.7411
48.34403077249572,-87.82250358513666,2019-08-24,2019-06-13,2.7899999999999996,1.48,7.633
37.61430102623736,-97.62981031017608,2019-07-29,2019-06-12,18.46,3.61,8.106
37.263900406356534,-120.90599675388768,2019-07-24,2019-06-11,0.0,1.28,7.7513
35.25000092478034,-83.09999897336269,2019-08-13,2019-06-11,54.09,0.03,7.7496
43.05638861141012,-86.646388927684,2019-08-02,2019-06-10,16.59,4.84,6.6062
46.89435026541415,-85.8513312098546,2019-08-20,2019-06-10,13.370000000000001,5.22,3.4908
41.57770165197587,-71.79090268633115,2019-08-01,2019-06-09,1.9000000000000001,0.5,8.6549
41.558237675877585,-71.88680457268762,2019-08-01,2019-06-09,1.9000000000000001,0.5,8.6549
41.493001027465674,-71.97899648696762,2019-08-01,2019-06-09,1.9000000000000001,0.5,8.6549
47.8561516080361,-88.04191811157253,2019-08-21,2019-06-08,2.59,3.35,8.0134
34.60833628318947,-104.37361651127492,2019-08-06,2019-06-08,8.8,3.01,8.3167
44.198333177490234,-82.50333112050214,2019-08-06,2019-06-07,7.4399999999999995,1.87,8.2385
43.05638861141012,-86.646388927684,2019-08-02,2019-06-07,8.92,2.34,8.419
39.80482104143949,-99.9391475320483,2019-07-22,2019-06-07,3.9299999999999997,3.17,8.6393
41.493001027465674,-71.97899648696762,2019-08-01,2019-06-07,3.56,0.3,5.8387
39.62420069416861,-122.1970001499824,2019-07-17,2019-06-07,0.06,4.31,8.963
41.558237675877585,-71.88680457268762,2019-08-01,2019-06-07,3.56,0.3,5.8387
41.57770165197587,-71.79090268633115,2019-08-01,2019-06-07,3.56,0.3,5.8387
41.58058669035746,-78.54940162540115,2019-07-24,2019-06-06,12.719999999999999,0.0,6.4891
41.55732356016163,-78.59652094623291,2019-07-23,2019-06-06,12.719999999999999,0.0,6.4891
38.76866864785238,-75.31788217376682,2019-07-24,2019-06-05,11.72,3.97,5.0086
38.83044949294787,-75.24813291508882,2019-07-24,2019-06-05,9.54,5.94,5.0086
39.80533829716168,-76.88722265761761,2019-08-07,2019-06-05,4.85,1.27,4.524
38.760499574722466,-75.20283290748687,2019-07-24,2019-06-05,9.54,5.94,5.0086
41.55087570003835,-86.36162627530989,2019-07-29,2019-06-05,5.63,2.85,6.8189
41.108171688351185,-76.66275151058714,2019-08-06,2019-06-05,5.609999999999999,0.06,4.14
41.10142060935627,-76.66107042949,2019-08-06,2019-06-05,5.609999999999999,0.06,4.14
38.70408302819427,-75.07568164094785,2019-07-24,2019-06-05,9.100000000000001,6.33,5.0086
39.80482104143949,-99.9391475320483,2019-07-22,2019-06-05,8.25,2.41,6.3238
39.78722096958154,-76.91610871424183,2019-08-07,2019-06-05,4.85,1.27,4.524
38.76881579818715,-75.19656787050677,2019-07-24,2019-06-05,9.54,5.94,5.0086
39.75330058786798,-121.9709995312906,2019-07-17,2019-06-04,1.07,1.68,8.6786
41.483833115699795,-82.18199938038873,2019-08-09,2019-06-04,17.23,3.64,4.3507
40.41890168391374,-122.21399824319816,2019-07-17,2019-06-04,1.4400000000000002,0.81,8.8082
39.17660058952477,-122.18900498179356,2019-07-16,2019-06-04,0.78,1.04,8.7523
39.62420069416861,-122.1970001499824,2019-07-17,2019-06-04,1.4500000000000002,1.5,8.7523
38.27880072432292,-121.67800091927076,2019-07-30,2019-06-04,0.19,1.53,8.6287
38.30700007938491,-121.79399997407512,2019-07-30,2019-06-04,0.19,1.53,8.6287
38.26029991405217,-121.67899975790674,2019-07-30,2019-06-04,0.19,1.53,8.6287
35.17000019278048,-84.30000103515867,2019-08-21,2019-06-04,0.63,0.01,6.373
38.28329995728584,-121.6859960874596,2019-07-30,2019-06-04,0.19,1.53,8.6287
38.43299643875108,-121.60299883955184,2019-07-30,2019-06-04,0.19,1.53,8.6287
36.390001322801155,-78.93013305064753,2019-08-26,2019-06-03,11.23,1.23,7.5101
36.03000025835226,-78.72000237260494,2019-08-07,2019-06-03,17.24,0.28,7.5101
41.56536777846205,-71.88269328151634,2019-07-23,2019-06-02,10.73,0.47,5.4595
39.75330058786798,-121.9709995312906,2019-07-17,2019-06-02,8.81,1.57,7.8322
41.56685265911284,-71.87885399550933,2019-07-23,2019-06-02,10.73,0.47,5.4595
38.760499574722466,-75.20283290748687,2019-07-24,2019-06-02,11.030000000000001,3.14,6.6406
39.17660058952477,-122.18900498179356,2019-07-16,2019-06-02,3.9699999999999998,0.82,8.023
39.74693745066471,-87.07597872317297,2019-07-22,2019-06-02,6.859999999999999,2.03,7.2919
41.55804147543123,-71.88815122120576,2019-07-23,2019-06-02,10.73,0.47,5.4595
41.51620173024675,-71.97470237265314,2019-07-23,2019-06-02,10.73,0.47,5.4595
41.51217070289444,-73.47616642026838,2019-07-30,2019-06-02,15.43,0.1,4.8998
37.61016298045976,-97.62434345228452,2019-07-22,2019-06-02,0.03,2.18,7.6474
38.76866864785238,-75.31788217376682,2019-07-24,2019-06-02,13.1,2.21,6.6406
38.76881579818715,-75.19656787050677,2019-07-24,2019-06-02,11.030000000000001,3.14,6.6406
38.70408302819427,-75.07568164094785,2019-07-24,2019-06-02,9.57,3.37,6.6406
40.41890168391374,-122.21399824319816,2019-07-17,2019-06-02,7.67,0.51,8.1739
41.55087570003835,-86.36162627530989,2019-07-29,2019-06-02,8.2,3.04,8.1118
38.83044949294787,-75.24813291508882,2019-07-24,2019-06-02,11.030000000000001,3.14,6.6406
38.97249861610644,-94.67292689242346,2019-07-29,2019-06-01,3.21,2.7,6.7646
39.995840012367005,-79.23799830557954,2019-07-23,2019-06-01,27.230000000000004,0.15,6.7824
35.48000135711708,-76.82000170923692,2019-08-08,2019-05-31,29.41,1.7,5.6338
35.50000042534179,-77.04000037791077,2019-08-08,2019-05-31,29.41,1.7,6.2561
39.74693745066471,-87.07597872317297,2019-07-22,2019-05-31,21.08,1.15,7.0322
41.39704117279552,-75.36170175981903,2019-08-28,2019-05-31,44.4,0.16,6.1133
35.13000205633106,-78.72134456202203,2019-07-23,2019-05-31,10.83,2.21,6.5748
41.59011133020761,-75.5314419005195,2019-08-06,2019-05-31,44.4,0.16,6.1133
41.80496865536685,-76.6593938074939,2019-07-23,2019-05-31,24.14,0.18,6.4774
41.80433100391621,-76.66420071842951,2019-07-23,2019-05-31,24.14,0.18,6.4774
34.930002455881905,-77.09999758258489,2019-08-07,2019-05-31,14.739999999999998,2.5,5.6772
41.39248843061995,-75.36070292118308,2019-08-28,2019-05-31,44.4,0.16,6.1133
35.13000205633106,-78.72183952223895,2019-07-23,2019-05-31,10.83,2.21,6.5748
39.17660058952477,-122.18900498179356,2019-07-16,2019-05-30,4.7299999999999995,1.11,5.9342
39.07795635602044,-96.88081510622874,2019-08-12,2019-05-30,16.770000000000003,2.93,7.3558
38.31806310909852,-96.99138743505104,2019-08-12,2019-05-30,15.76,2.99,8.0306
39.078678730391104,-96.88652275557718,2019-08-12,2019-05-30,16.770000000000003,2.93,7.3558
37.515001304878176,-121.01200296323128,2019-07-09,2019-05-30,0.07,2.55,8.0695
37.13660198948275,-120.76199900356876,2019-07-09,2019-05-30,0.21,2.95,8.3678
37.39059684458809,-120.95799879037298,2019-07-09,2019-05-30,0.07,2.55,8.3678
37.11449822556084,-120.88999749930792,2019-07-09,2019-05-30,0.21,2.95,8.3678
37.45829937588256,-120.96700171539987,2019-07-09,2019-05-30,0.07,2.55,8.3678
37.4052985007613,-121.0230035655301,2019-07-09,2019-05-30,0.07,2.55,8.0695
37.295301395974896,-120.84999936285853,2019-07-09,2019-05-30,0.51,2.19,8.3678
37.44189880220797,-121.00300003820436,2019-07-09,2019-05-30,0.07,2.55,8.0695
37.24860123064216,-120.85099820149448,2019-07-09,2019-05-30,0.21,2.95,8.3678
37.61016298045976,-97.62434345228452,2019-07-22,2019-05-30,18.35,2.79,7.9282
37.320401675804746,-120.98300096997968,2019-07-09,2019-05-30,0.07,2.55,8.3678
35.4500005252295,-83.94000442981083,2019-08-14,2019-05-30,1.1300000000000001,0.4,6.917
37.21410116579165,-120.56099610538256,2019-07-09,2019-05-30,0.21,2.95,8.3678
37.45420146201444,-120.60799948958692,2019-07-09,2019-05-30,0.51,2.19,8.3678
37.006200038275786,-120.59999986229708,2019-07-09,2019-05-30,0.21,2.95,8.3678
35.13000205633106,-78.72183952223895,2019-07-23,2019-05-29,0.17,1.97,7.5178
35.13000205633106,-78.72134456202203,2019-07-23,2019-05-29,0.17,1.97,7.5178
35.72034690389781,-79.13692832110213,2019-08-26,2019-05-29,1.81,0.41,7.5852
38.81399986916171,-86.08064048152805,2019-08-05,2019-05-28,11.46,1.6,6.7757
37.45420146201444,-120.60799948958692,2019-07-09,2019-05-27,9.47,2.17,5.0328
37.21410116579165,-120.56099610538256,2019-07-09,2019-05-27,6.01,2.49,5.0328
39.995840012367005,-79.23799830557954,2019-07-23,2019-05-27,11.309999999999999,0.18,5.964
37.295301395974896,-120.84999936285853,2019-07-09,2019-05-27,9.47,2.17,5.0328
37.13660198948275,-120.76199900356876,2019-07-09,2019-05-27,6.01,2.49,5.0328
37.006200038275786,-120.59999986229708,2019-07-09,2019-05-27,6.01,2.49,5.0328
37.320401675804746,-120.98300096997968,2019-07-09,2019-05-27,4.3500000000000005,2.53,5.0328
37.45829937588256,-120.96700171539987,2019-07-09,2019-05-27,4.3500000000000005,2.53,5.0328
37.44189880220797,-121.00300003820436,2019-07-09,2019-05-27,4.3500000000000005,2.53,5.3182
37.515001304878176,-121.01200296323128,2019-07-09,2019-05-27,4.3500000000000005,2.53,5.3182
37.24860123064216,-120.85099820149448,2019-07-09,2019-05-27,6.01,2.49,5.0328
37.11449822556084,-120.88999749930792,2019-07-09,2019-05-27,6.01,2.49,5.0328
37.39059684458809,-120.95799879037298,2019-07-09,2019-05-27,4.3500000000000005,2.53,5.0328
37.4052985007613,-121.0230035655301,2019-07-09,2019-05-27,4.3500000000000005,2.53,5.3182
36.019998494689375,-76.3099964853501,2019-07-31,2019-05-26,1.07,1.58,7.301
35.85704064669119,-78.73402178631697,2019-07-15,2019-05-26,1.04,0.24,7.7038
41.51217070289444,-73.47616642026838,2019-07-23,2019-05-26,8.49,0.1,7.0601
41.36474836296646,-75.29900233990652,2019-08-20,2019-05-26,19.17,0.0,5.3827
41.45980747922382,-75.18869755714744,2019-08-20,2019-05-26,19.17,0.0,5.3827
41.37583814728637,-75.27850385236384,2019-08-20,2019-05-26,19.17,0.0,5.3827
41.37091975882443,-75.27700113530882,2019-08-20,2019-05-26,19.17,0.0,5.3827
40.64878172052203,-76.00292049130455,2019-08-20,2019-05-26,10.33,0.22,6.0185
41.3363929393676,-75.88680104077176,2019-08-23,2019-05-26,19.6,0.0,5.3827
41.443090309374455,-75.19480206648961,2019-08-20,2019-05-26,19.17,0.0,5.3827
41.30789036543397,-75.19969370034524,2019-08-22,2019-05-26,19.17,0.0,5.3827
41.33266067178587,-75.8865959221233,2019-08-23,2019-05-26,19.6,0.0,5.3827
41.36730788697114,-75.31870264836066,2019-08-20,2019-05-26,19.6,0.0,5.3827
41.37198994307725,-75.291198913063,2019-08-20,2019-05-26,19.17,0.0,5.3827
41.42374226990355,-75.22810263315674,2019-08-20,2019-05-26,19.17,0.0,5.3827
41.44775006997531,-75.1810011487292,2019-08-20,2019-05-26,19.17,0.0,5.3827
35.85710307410594,-78.7345167465339,2019-07-15,2019-05-26,1.04,0.24,7.7038
35.85716550152069,-78.73501616585189,2019-07-15,2019-05-26,1.04,0.24,7.7038
40.64744399020599,-76.0032504647825,2019-08-20,2019-05-26,10.33,0.22,6.0185
41.42195862948216,-75.26399839663698,2019-08-20,2019-05-26,19.17,0.0,5.3827
41.43915738224531,-75.22149870449658,2019-08-20,2019-05-26,19.17,0.0,5.3827
39.805498824799606,-76.05610864867005,2019-08-07,2019-05-26,7.5,0.99,6.1666
41.33533167331688,-75.89389992964885,2019-08-23,2019-05-26,19.6,0.0,5.3827
37.88320265616437,-122.29100245929008,2019-07-23,2019-05-25,0.75,3.07,7.3214
37.88289943729273,-122.29900208657996,2019-07-23,2019-05-25,0.75,3.07,7.3214
38.51301054805411,-95.70121789085331,2019-08-12,2019-05-25,56.11,4.01,5.0734
38.51613191879152,-95.70697013121227,2019-08-12,2019-05-25,56.11,4.01,5.0734
37.93800054901016,-121.70700291252236,2019-07-23,2019-05-25,0.18000000000000002,3.86,8.2133
40.0646796144301,-76.90030120100738,2019-07-17,2019-05-24,4.3999999999999995,1.55,7.9541
35.43999876156661,-78.86550729907992,2019-07-17,2019-05-24,0.36,1.66,7.535
35.43999876156661,-78.87396175467728,2019-07-17,2019-05-24,0.36,1.66,7.535
35.45999782979132,-78.86998423653759,2019-07-17,2019-05-24,0.36,1.66,7.535
35.43999876156661,-78.8744567148942,2019-07-17,2019-05-24,0.36,1.66,7.535
35.45999782979132,-78.87047919675452,2019-07-17,2019-05-24,0.36,1.66,7.535
35.43999876156661,-78.865012338863,2019-07-17,2019-05-24,0.36,1.66,7.535
45.51666640394151,-83.4166664937742,2019-08-05,2019-05-23,18.830000000000002,5.58,5.309
45.74999778476517,-83.91666549489709,2019-08-05,2019-05-23,14.989999999999998,3.88,5.309
37.83479465512816,-95.80003602929877,2019-07-08,2019-05-22,140.17,3.04,4.8134
36.13999736313866,-76.74999828179887,2019-07-29,2019-05-21,1.25,2.18,7.9639
39.812147344470304,-76.03130266950973,2019-08-07,2019-05-21,13.320000000000002,1.52,8.0172
39.79721827414336,-76.04277593652024,2019-08-07,2019-05-21,13.320000000000002,1.52,8.0172
40.38381747682523,-76.04019857611135,2019-08-05,2019-05-21,22.82,0.35,7.7393
44.759997087081224,-86.9666683199488,2019-08-03,2019-05-21,28.340000000000003,3.08,6.067
35.85884212351679,-78.74843806002276,2019-07-02,2019-05-19,0.16,0.28,7.6582
35.85871726868729,-78.74744368048785,2019-07-02,2019-05-19,0.16,0.28,7.6582
35.858654841272546,-78.74694426116986,2019-07-02,2019-05-19,0.16,0.28,7.6582
41.80528971064269,-76.65799810886418,2019-08-08,2019-05-19,7.18,0.01,6.1032
35.85877969610204,-78.74793864070477,2019-07-02,2019-05-19,0.16,0.28,7.6582
39.79218840815508,-99.97104794098466,2019-07-08,2019-05-18,8.54,3.08,5.9186
42.20703687915396,-105.71797305147412,2019-07-29,2019-05-17,5.08,3.77,3.0235
39.11775383292243,-94.63771783050544,2019-07-08,2019-05-17,0.99,4.97,7.1854
36.04999932657696,-76.67999931346188,2019-07-17,2019-05-16,3.14,2.01,7.8283
39.40763107420486,-99.44667103440258,2019-07-08,2019-05-16,0.87,5.02,7.565
41.405201327723326,-75.25430431094678,2019-08-06,2019-05-16,26.74,0.22,6.636
39.79218840815508,-99.97104794098466,2019-07-08,2019-05-16,2.23,3.6,7.565
34.84999726478098,-78.83000393649239,2019-06-27,2019-05-16,1.69,1.88,7.2302
34.16000042687182,-79.12214640110996,2019-06-29,2019-05-16,0.5,2.18,7.3735
34.63000305520818,-78.5799999768299,2019-06-26,2019-05-16,0.37,1.52,7.2302
39.49810177547822,-84.986840829522,2019-07-08,2019-05-15,3.09,1.55,5.8289
39.58638305813434,-84.9948672114182,2019-07-08,2019-05-15,3.09,1.55,5.8289
39.615251278354336,-84.96614614153295,2019-07-08,2019-05-15,3.09,1.55,5.8289
34.84999726478098,-78.83000393649239,2019-06-27,2019-05-14,5.890000000000001,2.64,7.7189
34.63000305520818,-78.5799999768299,2019-06-26,2019-05-14,7.54,1.98,7.7189
35.66472407735713,-105.22833700119944,2019-07-17,2019-05-14,2.9599999999999995,1.85,6.9566
38.0494691571442,-99.82700114055416,2019-07-23,2019-05-13,2.1499999999999995,3.17,8.1655
39.40763107420486,-99.44667103440258,2019-07-08,2019-05-13,1.21,3.04,8.1523
37.5476998929031,-121.08499844747617,2019-07-09,2019-05-12,0.08,2.71,8.0777
38.11560208486785,-121.49400503250244,2019-07-16,2019-05-10,0.06,2.11,8.1586
37.871698175446475,-121.52599908256089,2019-07-16,2019-05-10,0.06,2.11,7.6531
38.16019755450337,-121.20600061366248,2019-07-16,2019-05-10,0.06,2.11,8.1586
38.23989952673266,-121.5650028394754,2019-07-16,2019-05-10,0.06,2.49,8.1586
38.78091779844618,-95.54975114626988,2019-06-24,2019-05-10,49.209999999999994,1.44,6.0341
37.96739940225552,-121.46399528241274,2019-07-16,2019-05-10,0.06,2.11,7.6531
38.30700007938491,-121.79399997407512,2019-07-16,2019-05-10,0.02,2.47,8.1586
38.29959797163619,-121.383004629979,2019-07-16,2019-05-10,0.04,1.89,8.1586
39.18530029568004,-121.7040019375134,2019-07-17,2019-05-10,0.0,1.92,8.3393
38.93530079511859,-121.40799789138356,2019-07-17,2019-05-10,0.02,1.59,8.1586
37.81890241897367,-121.35800245037235,2019-07-16,2019-05-10,0.06,2.11,7.6531
37.77049887703852,-121.29199883657924,2019-07-16,2019-05-10,0.06,2.11,7.6531
35.43999876156661,-78.86426766898707,2019-06-19,2019-05-09,0.63,1.63,6.8254
35.45999782979132,-78.8697345268786,2019-06-19,2019-05-09,0.63,1.63,6.8254
35.43999876156661,-78.86476262920401,2019-06-19,2019-05-09,0.63,1.63,6.8254
